entry_id,pretty_formula
mp-1196360,Tm2Co17
mp-1217007,Tm4Co3
mp-865304,Tm2CoRu
mp-865306,Tm2CuOs
mp-865308,Be2CuRh
mp-865336,Lu2OsPd
mp-865354,Tm2IrPd
mp-865367,Tm2NiRu
mp-865375,Tm2OsRh
mp-865381,Tm2IrRu
mp-865383,Tm2OsRu
mp-865434,LuZrRu2
mp-865461,LuZrCo2
mp-865462,MnV2Os
mp-865494,V2CrRu
mp-865591,Ti2NiMo
mp-865600,Y2IrPd
mp-865653,TiNbRe2
mp-865717,Ti2ReIr
mp-865764,YbGdRh2
mp-865793,LiSc2Rh
mp-865801,LuPaTc2
mp-1095487,LuTc2
mp-999502,MoPt
mp-952,MoPt2
mp-865803,Ti2MoPt
mp-865830,Lu2CuOs
mp-862770,Tc3Ir
mp-1217409,TcIr
mp-865840,Ti2TcIr
mp-867345,TcIr3
mp-865846,LuHfRu2
mp-865876,Ti2TcOs
mp-865878,Ti2TcNi
mp-865903,YbPmPt2
mp-865905,YbPmRh2
mp-30749,Zr5Ir3
mp-568992,ZrIr
mp-30748,Zr3Ir
mp-865925,LiZrIr2
mp-1438,ZrIr3
mp-865931,Ti2TcPd
mp-865936,LiSc2Tc
mp-865959,LiHo2Ru
mp-865966,BeAlIr2
mp-865994,YbScRh2
mp-866001,AlVRu2
mp-866026,ErNbOs2
mp-866031,Al2FeIr
mp-866126,DyNbRu2
mp-866213,TiTc2Mo
mp-866288,BeVCo2
mp-867137,ScVRu2
mp-867236,Tb2IrPd
mp-867280,Be2IrPt
mp-867283,Ho2CuRu
mp-867285,LiTb2Ir
mp-867344,Er2NiOs
mp-867795,ScNbTc2
mp-867804,ScPaRu2
mp-1578,V3Rh
mp-867829,LiVRh2
mp-971751,VRh
mp-866161,VRh3
mp-867846,TaTiRe2
mp-973612,Hf9CoMo4
mp-973809,NdBe13
mp-973890,HoHfRu2
mp-974943,HfZrTc2
mp-976311,HoErRu2
mp-1184779,HoEr3
mp-1184718,Ho3Er
mp-977357,Ta2ReRu
mp-977425,Ta2CrRu
mp-977440,LiTiPt2
mp-979042,Tm2BeOs
mp-1199166,Be17Os3
mp-1193090,TmBe13
mp-979980,VPd3
mp-11549,VPd2
mp-1664,V3Pd
mp-980206,TmScRu2
mp-981512,YbLuPt2
mp-982725,Nb2RuW
mp-983362,Hf2FeTc
mp-983429,PmDyRu2
mp-1025013,GdCu4Pd
mp-1025137,NpNi5
mp-1085,UOs2
mp-1102117,YbAlPt
mp-1207592,Yb4(Al8Pt3)3
mp-1183416,BeCrFe2
mp-1184094,Dy2CuPt
mp-1184103,DyThRu2
mp-1184242,ErTmRu2
mp-1184192,Er3Tm
mp-1184302,ErTm3
mp-1184246,ErThRu2
mp-1184422,Gd2CuRu
mp-1184505,GdPaTc2
mp-1184586,Hf2CoOs
mp-1184843,HoPaTc2
mp-1101968,HoTc2
mp-1184890,HoPaRu2
mp-1185238,LiTiPd2
mp-1185270,LiNpRh2
mp-11536,NpRh3
mp-1185329,LiAcRh2
mp-510184,GdOs2
mp-1185354,LiGd2Os
mp-1185508,LuScCu2
mp-1186451,Pm2CoCu
mp-1186598,PmHoIr2
mp-1186667,PmYCu2
mp-1187212,Ta2ReTc
mp-1187245,TiMo2W
mp-1187606,TmLuCu2
mp-1187686,TmLu3
mp-1187694,V2OsW
mp-1187771,Y2CuPt
mp-1187865,YTmRu2
mp-1187880,YTm3
mp-1187984,Zr2FeTc
mp-1188002,Zr2TcOs
mp-1188003,Zr2TcRu
mp-1188031,ZrScCo2
mp-1190157,Ba3(AlPt)4
mp-31498,BaPt
mp-811,BaPt5
mp-747,BaPt2
mp-1191305,UAl5Cu6
mp-1192952,LaBeCu12
mp-1193796,U(Al5Ru)2
mp-30842,ZrPd3
mp-1193840,Zr6Al16Pd7
mp-541047,ZrAlPd2
mp-266,Zr2Pd
mp-13495,ZrPd
mp-1194261,Sc6Al16Pd7
mp-16524,ScAlPd2
mp-1194288,PaBe13
mp-1195042,Sr19Li44
mp-1195666,La(Al10V)2
mp-1195763,Sm(Al10V)2
mp-1208892,Sm6Al43V4
mp-1197793,Tm6Al43Cr4
mp-1199159,Nd6Al43Mo4
mp-1199868,Y6Al43W4
mp-1200455,Dy6Al43W4
mp-1202005,Lu6Al43Mo4
mp-1202016,Tm6Al43W4
mp-1203150,Tm6Al43Mo4
mp-1204409,Yb6Al43Mo4
mp-1204502,Pr(TiAl10)2
mp-1205254,U6Al43W4
mp-1207613,Yb2(Al3Ir)3
mp-1207715,Yb(Al5Re)2
mp-1207719,Yb6Ta4Al43
mp-1207857,Y6Ta4Al43
mp-1208343,Ta6Be15Ni8
mp-1102249,TbRe2
mp-1208386,Tb(Al5Re)2
mp-1208824,Sm6Nb4Al43
mp-1208953,Sm2(Al3Co)3
mp-946,PrIr2
mp-1209795,Pr2(Al3Ir)3
mp-1205021,Pr5Ir3
mp-1104160,Pr5Ir2
mp-1106395,Pr3Ir
mp-2290,NdRh2
mp-999335,NdRh
mp-1209920,Nd2(Al3Rh)3
mp-1209843,NdAlRh
mp-1104743,Nd3Rh2
mp-864699,NdRh3
mp-1201296,Nd5Rh4
mp-1220520,Nd4Rh
mp-1210911,Lu2(Al3Ir)3
mp-1210969,Lu6Al43V4
mp-1211259,Lu6Ta4Al43
mp-1211408,Lu(Al5Re)2
mp-1212360,Ho6Ti4Al43
mp-1212451,Hf6Be15Co8
mp-1212920,Er3(Al3Os)4
mp-1102508,DyOs2
mp-1213200,Dy3(Al3Os)4
mp-1189887,Dy3Os
mp-1213424,Er6Ta4Al43
mp-568912,Be12Nb
mp-30441,Be17Nb2
mp-1214241,Be15(Nb3Cu4)2
mp-11272,Be2Nb3
mp-11273,Be3Nb
mp-1215169,ZrVW
mp-1215600,Zr2CoNi
mp-1215627,Zr2VRe3
mp-12109,ZrRe2
mp-1374,Zr5Re24
mp-574458,Zr21Re25
mp-1216156,Y2(CuNi)5
mp-1216584,UMnFe
mp-567695,UMn2
mp-1217067,Ti2ReOs
mp-1217989,Ta4CoNi
mp-1218015,TaCoNi2
mp-1225806,Gd4Co3
mp-542633,GdCo2
mp-1219295,SmGdCo17
mp-1201816,Gd2Co17
mp-1219785,PrSmCo17
mp-568130,NdAlPt
mp-2359,NdPt5
mp-2720,NdPt2
mp-1220172,NdAl2Pt3
mp-1080485,NdPt
mp-1103985,Nd3Pt2
mp-1220374,NbVCr
mp-1220418,Nb6RuRh
mp-1222780,LaY
mp-1223925,HoFeRu
mp-1226542,CeYCu4
mp-1227005,Ce2Al41Mo3
mp-1228540,Al2VNi9
mp-1232423,Zr2CuTc
mp-1232425,Gd2NiIr
mp-12550,AlCuPt2
mp-13431,Dy2AlCo2
mp-16486,Ce(Al2Fe)4
mp-607077,Ce(Al4Fe)2
mp-204,CeFe2
mp-1193938,Ce(Al5Fe)2
mp-2080,SrBe13
mp-21845,FePd3
mp-30439,Ta6Be15Cu8
mp-30866,Rh3W
mp-318,SrIr2
mp-3340,TaAlCo2
mp-337,PuBe13
mp-3623,MnAlCo2
mp-16744,Y(Al5Fe)2
mp-4656,Y(Al2Fe)4
mp-1213056,Dy(Al5Fe)2
mp-1225357,DyAl7Fe5
mp-5091,Dy(Al2Fe)4
mp-567387,Ce(TiAl10)2
mp-568685,TmAlRh
mp-1208005,Tm2(Al3Rh)3
mp-1078304,Ca2AlPd2
mp-833,CaPd2
mp-571039,CaAlPd
mp-213,CaPd
mp-1104661,Ca3Pd2
mp-11826,CaPd5
mp-1106061,Ca3Pd
mp-1104669,Ca5Pd2
mp-861616,LiSc2Ir
mp-861912,TaTiTc2
mp-861964,LiLu2Ir
mp-861983,Ti2MnFe
mp-861984,Er2IrPd
mp-862287,BeAlRh2
mp-862361,Sc2NiOs
mp-862543,Sc2AlTc
mp-862657,LiCuPd2
mp-862673,LiY2Ru
mp-862686,LiAc2Ru
mp-862777,TmPaRu2
mp-862884,CaPmPd2
mp-863670,Pm2CuRh
mp-863671,Pm2CuRu
mp-863673,LiPm2Rh
mp-863713,Pm2NiIr
mp-863721,Pm2IrPt
mp-863725,Pm2PdPt
mp-863740,Pm2IrRu
mp-863741,Pm2PdRu
mp-864897,Zr2CuOs
mp-864926,HfPaTc2
mp-864930,LiTiIr2
mp-864944,MnBe2Pt
mp-864953,MnV2Cr
mp-865021,Be2RuPt
mp-865029,LiPaRu2
mp-865148,PaAlTc2
mp-865178,Hf2IrRh
mp-865179,Hf2FeOs
mp-865209,TmHfOs2
mp-865221,Dy2IrPd
mp-865270,TmTaOs2
mp-865319,Tm2CuRu
mp-865325,Lu2CoRu
mp-865374,Tm2OsPd
mp-865384,Tm2PdRu
mp-865495,V2CrTc
mp-865497,V2ReOs
mp-865529,Ti2NiIr
mp-865538,Ti2RePd
mp-865623,Lu2IrRh
mp-865639,LuPaRu2
mp-865751,YbDyRh2
mp-865753,YbErPd2
mp-865768,Ti2MnOs
mp-865788,TmPaTc2
mp-1102890,TmTc2
mp-865807,Ti2MoIr
mp-865829,Lu2CuIr
mp-865836,YbPaRh2
mp-30825,PaRh3
mp-865847,Lu2CuPt
mp-865857,YbNbRu2
mp-865889,YbBe13
mp-865916,TiVRe2
mp-865948,Ti2ReRh
mp-866029,Gd2IrPd
mp-866058,LiGd2Ru
mp-866127,LuTaOs2
mp-866139,TiBe2Ir
mp-866154,TiBeIr2
mp-866166,Y2PdRu
mp-866299,ErTaOs2
mp-867111,LiDy2Ru
mp-867117,Sc2CuPt
mp-867125,Al2RuPt
mp-867146,ScNbRu2
mp-867148,LiHfRh2
mp-867213,Er2OsPd
mp-867216,TaFeRu2
mp-867220,LiTm2Ir
mp-867249,TaAlFe2
mp-867271,Be2CoNi
mp-867273,Be2CuIr
mp-867275,BeVOs2
mp-867278,DyPaTc2
mp-1102084,DyTc2
mp-867326,Al2RuRh
mp-867761,Sc2CoRu
mp-867786,ScNbOs2
mp-867802,Sc2CuOs
mp-867813,LiLa2Os
mp-867901,ScTaTc2
mp-867913,LiHo2Ir
mp-867918,ErPaRu2
mp-867919,ErNbRu2
mp-971754,V2ReW
mp-972204,V2MoRu
mp-972327,Zr2CoOs
mp-30744,IrW
mp-30745,Ir3W
mp-972337,Ti2IrW
mp-972424,TbYbPt2
mp-974063,HoScRu2
mp-977353,Ta2ReMo
mp-977534,ZrNbTc2
mp-977545,ZrTc2W
mp-977578,Zr2TcPd
mp-978539,SmTmRu2
mp-979259,V2ReMo
mp-979437,YPaTc2
mp-1102030,YTc2
mp-981365,V2ReRu
mp-983312,TmLuRu2
mp-984549,PmDyRh2
mp-570184,ThPd3
mp-1078527,ThAlPd
mp-1148,Th2Pd
mp-30838,ThPd
mp-1105083,Th3Pd4
mp-10911,Sc2Al3Ru
mp-1095579,TmAlPt
mp-1102209,GdRe2
mp-1103032,HoAlPt
mp-1103319,DyAlPt
mp-1183039,ZrTaTc2
mp-1183114,AcCu3
mp-1183120,Ac2CuRu
mp-1183483,CaAcRh2
mp-1183810,DyLuCu2
mp-1183846,DyLu3
mp-1183818,DyLuRu2
mp-1184202,ErLuCu2
mp-1184237,ErZrRu2
mp-1184525,GdPaRu2
mp-1184535,GdHoIr2
mp-1224476,Ho3(NiRu2)2
mp-1184689,Ho2NiRu
mp-1184846,HoThRu2
mp-1185527,LuPaRe2
mp-1186208,Nb2ReTc
mp-1186457,Pm2CoRu
mp-1186486,Pm2RuPt
mp-1186560,PmErPd2
mp-1189512,Eu3Rh
mp-1186577,PmEuRh2
mp-623827,EuRh2
mp-1186628,PmPrIr2
mp-1186652,PmSmRh2
mp-1186655,PmTmRu2
mp-1186761,Ta2MnRe
mp-1186763,Ta2MoW
mp-1186945,Sc2CuNi
mp-1187201,Ta2VRe
mp-1187213,Ta2ReOs
mp-1187217,SrPmPt2
mp-570832,SrPt5
mp-1349,SrPt2
mp-30843,Sr7Pt3
mp-1104074,Sr3Pt2
mp-1187432,Ti2CoMo
mp-1187629,YbPaIr2
mp-30741,PaIr3
mp-1188001,Zr2TcIr
mp-1188004,Zr2TcRh
mp-1188014,ZrScRu2
mp-1192673,Zr6Al16Rh7
mp-1193568,Zr6Al16Ir7
mp-1194109,EuBe13
mp-1194291,GdBe13
mp-1197169,Lu6Al43W4
mp-1198914,Dy6Al43Cr4
mp-1200116,Pr(Al10Cr)2
mp-1200867,La(Al10Cr)2
mp-1201295,Th6Al43Mo4
mp-1202283,U6Al43Mo4
mp-1203616,Y6Al43Cr4
mp-1204963,Pr(Al10V)2
mp-30854,UPt2
mp-30855,UPt3
mp-1206028,UPdPt4
mp-569752,UPt
mp-1072444,UPt5
mp-1207860,Y6Nb4Al43
mp-1208160,Tm6Al43V4
mp-1208288,U6Ta4Al43
mp-1208499,Tb6Nb4Al43
mp-1095666,TbOs2
mp-1208548,Tb3(Al3Os)4
mp-1189565,Tb3Os
mp-1102217,NdRu2
mp-1103979,Nd5Ru2
mp-1209944,Nd3(Al3Ru)4
mp-1209876,Nd(Al5Ru)2
mp-1106300,Nd3Ru
mp-1210290,Nd6Ta4Al43
mp-1210322,Nd6Ti4Al43
mp-1210363,Nd6Al43V4
mp-1210971,Lu6Nb4Al43
mp-1212357,Ho2(Al3Ir)3
mp-1212377,Ho6Ta4Al43
mp-1212412,Ho6Al43V4
mp-1212455,Hf6Be15Cu8
mp-1102143,ErRe2
mp-1213047,Er(Al5Re)2
mp-1213073,Dy2(Al3Ir)3
mp-1102210,DyRe2
mp-1213146,Dy(Al5Re)2
mp-1213274,Dy6Ta4Al43
mp-1215207,ZrScFe4
mp-1215563,YbCu2Ni3
mp-1216057,Y2NiRu3
mp-1216946,TiMnCr
mp-1217935,TaFe4W
mp-1217985,Ta2MnV3
mp-1219047,SmYCo17
mp-1219472,Sc(AlFe)6
mp-3701,Sc(Al2Fe)4
mp-1220335,NbMoW
mp-1220700,Nb2Al3Ir
mp-1222862,LaPrNi10
mp-1223114,La4CePd15
mp-1222905,LaCePd6
mp-1224435,Hf2V3Ru
mp-1225043,DyYFe4
mp-640095,La3Co
mp-569054,La2Co3
mp-30559,LaCo13
mp-12274,LaAl4Co
mp-16497,ScAlCu2
mp-2149,NpIr2
mp-22482,ErMn12
mp-23158,He
mp-2848,Pu5Ir3
mp-31081,Sc(MnAl2)4
mp-31189,DyBe13
mp-3910,Ce(Al10Cr)2
mp-567159,Dy6Ti4Al43
mp-2531,Er2Co17
mp-567849,Er2Al3Co
mp-411,ErCo3
mp-537,ErCo2
mp-30970,Er12Co7
mp-570042,PrAlPt
mp-1037,PrPt5
mp-1078557,PrPt
mp-1061,PrPt2
mp-1104177,Pr3Pt2
mp-703,Pu5Rh4
mp-861629,LiMnPd2
mp-861666,LiRu2W
mp-861883,Ac2CuIr
mp-861915,LiDy2Ir
mp-861985,Er2IrRh
mp-862338,Sc2CuRu
mp-862360,Sc2NiIr
mp-862363,Sc2PdPt
mp-862364,Sc2OsPt
mp-862367,Sc2NiRu
mp-862423,Sc2TcPd
mp-862446,TaAlRu2
mp-862614,LiTm2Ru
mp-862685,LiAc2Ir
mp-570670,YOs2
mp-1188757,Y3Os
mp-862719,LiY2Os
mp-862842,LiPm2Pt
mp-862852,PaNi3
mp-863,PuCo2
mp-863669,Pm2CuPt
mp-863679,ErTaRu2
mp-864631,LiNbRh2
mp-864759,LiYb2Ir
mp-864763,LiYb2Rh
mp-864782,Ta2MoRu
mp-864890,Hf2FeIr
mp-864990,Mn2AlW
mp-12595,MoRh
mp-30787,MoRh3
mp-865130,Hf2MoRh
mp-865151,YbNdRh2
mp-865184,LiScPd2
mp-865241,TmNbOs2
mp-865255,LuNbRu2
mp-865258,TbYbRh2
mp-865277,TmZrRu2
mp-865364,DyTaRu2
mp-865436,Gd2IrRh
mp-865516,YPaRu2
mp-865519,YTaRu2
mp-865531,TiMn2Al
mp-865536,YbZrRh2
mp-865589,Lu2IrPd
mp-865603,Y2IrRh
mp-865608,LuPaOs2
mp-865649,Ti2TcRh
mp-865656,TiMn2W
mp-865663,YbLuRh2
mp-865749,YbErRh2
mp-865783,YbHoRh2
mp-865785,YbHfIr2
mp-865786,CrPd3
mp-865795,LiSc2Ru
mp-865893,LiZr2Tc
mp-865906,YbPmPd2
mp-865993,YbSmRh2
mp-866088,Hf2CoTc
mp-866107,Ac2IrPd
mp-866111,Ho2IrRu
mp-866115,Be2PdRh
mp-866122,Tm2RuRh
mp-866143,TiBeRh2
mp-866284,Al2IrOs
mp-867265,LiTm2Os
mp-867270,Be2CoPt
mp-865193,Co3Pt
mp-949,CoPt
mp-922,CoPt3
mp-867279,DyPaRu2
mp-867304,BeVFe2
mp-867319,Al2CoIr
mp-867776,LiDy2Os
mp-867794,Sc2CuIr
mp-867811,TaMnRu2
mp-867821,TaTiMn2
mp-867828,BeNbRu2
mp-867834,LiHfPt2
mp-867899,Sm2IrRh
mp-2006,V3Ir
mp-867927,LiVIr2
mp-865496,VIr3
mp-569250,VIr
mp-972649,SmHoRu2
mp-973114,HoLuRu2
mp-973951,Lu2CuRh
mp-977382,Ta2VRu
mp-977541,Hf2TcOs
mp-977552,Be3Tc
mp-977567,Hf2CuRe
mp-979426,YHoRu2
mp-1187851,YHo3
mp-980648,TmThRu2
mp-1018129,Pt2W
mp-312,ThIr5
mp-1187,ThIr2
mp-12774,ThIr
mp-1079846,ThAlIr
mp-571094,Th7Ir3
mp-1213071,Dy2(Al3Pd)3
mp-1103382,DyAlPd
mp-1183093,Ac2IrRh
mp-1184074,DyTmRu2
mp-1184143,DyTm3
mp-1184567,Hf2TcIr
mp-1185926,Mn2PdPt
mp-1186592,PmHoRh2
mp-1186681,PmYIr2
mp-1186941,Sc2CuPd
mp-1187622,YbCeRh2
mp-1192913,Gd(Al5Ru)2
mp-1193161,Yb(Al5Ru)2
mp-809,ThCo5
mp-30564,ThCo
mp-1206017,ThAlCo
mp-30565,Th7Co3
mp-1206691,TbCu4Pd
mp-1207398,Zr6Be15Pd8
mp-1207425,Zr6Be15Ni8
mp-1207711,Y2(Al3Rh)3
mp-1207747,Yb6Al43V4
mp-1207814,Y3(Al3Os)4
mp-570923,YRe2
mp-1207859,Y(Al5Re)2
mp-1208145,Tm(Al5Re)2
mp-1208596,SmBe13
mp-1209147,Sm6Ti4Al43
mp-1212088,HoAlRh
mp-1212450,Hf6Be15Ni8
mp-1214229,Be15(Nb3Ni4)2
mp-1217923,TaNi6Mo
mp-1219744,PrY
mp-1220208,Nd3Y
mp-1226767,Ce2CoRu3
mp-1227279,Be4AlNi
mp-12549,BaAl9Ni2
mp-1562,ThBe13
mp-17017,Al12Co4Cu
mp-30442,NpBe13
mp-637222,Gd2AlCo2
mp-861954,LiTaRu2
mp-862290,LiFeRh2
mp-862312,LiBePd2
mp-862336,Sc2IrPd
mp-862362,Sc2TcPt
mp-862370,Sc2PdRu
mp-862610,LiHfIr2
mp-862781,AlCrRu2
mp-863727,LiTiRh2
mp-864835,Hf2CoIr
mp-864882,Yb2PdRh
mp-864992,MnNbRu2
mp-864999,Dy2IrRh
mp-865025,HfTaRe2
mp-865041,HfScRh2
mp-865216,Dy2PdRu
mp-865222,Dy2RuRh
mp-865334,Lu2NiOs
mp-865484,V2CrRe
mp-865485,V2CrOs
mp-865665,TiReTc2
mp-866009,DyZrRu2
mp-866150,LiSm2Os
mp-867119,LiHfPd2
mp-867897,ScTaRu2
mp-972323,TaNbTc2
mp-972957,ScTiRu2
mp-977561,LiTaIr2
mp-979433,YLuCu2
mp-1187801,Y3Lu
mp-980059,TbPmRh2
mp-980197,YbErPt2
